gene_id	trans_id	gene_name	transcript_name	gene_type	transcript_type
ENSG00000267049.1	ENST00000589397.1	ENSG00000267049	ENST00000589397	lncRNA	lncRNA
ENSG00000004777.19	ENST00000378944.9	ARHGAP33	ARHGAP33-204	protein_coding	protein_coding
ENSG00000004777.19	ENST00000590893.5	ARHGAP33	ARHGAP33-209	protein_coding	nonsense_mediated_decay
ENSG00000004777.19	ENST00000007510.9	ARHGAP33	ARHGAP33-201	protein_coding	protein_coding
ENSG00000004777.19	ENST00000314737.9	ARHGAP33	ARHGAP33-203	protein_coding	protein_coding
ENSG00000293484.1	ENST00000637365.1	TEX14BP	TEX14BP-205	lncRNA	lncRNA
ENSG00000293484.1	ENST00000688516.1	TEX14BP	TEX14BP-214	lncRNA	lncRNA
ENSG00000293484.1	ENST00000688780.1	TEX14BP	TEX14BP-215	lncRNA	lncRNA
ENSG00000250799.11	ENST00000653904.2	PRODH2	PRODH2-207	protein_coding	protein_coding
ENSG00000250799.11	ENST00000301175.7	PRODH2	PRODH2-201	protein_coding	protein_coding
ENSG00000161270.20	ENST00000378910.10	NPHS1	NPHS1-202	protein_coding	protein_coding
ENSG00000161270.20	ENST00000353632.6	NPHS1	NPHS1-201	protein_coding	protein_coding
ENSG00000126259.20	ENST00000592409.5	KIRREL2	KIRREL2-205	protein_coding	protein_coding
ENSG00000126259.20	ENST00000347900.10	KIRREL2	KIRREL2-202	protein_coding	protein_coding
ENSG00000126259.20	ENST00000360202.10	KIRREL2	KIRREL2-203	protein_coding	protein_coding
ENSG00000126259.20	ENST00000262625.7	KIRREL2	KIRREL2-201	protein_coding	protein_coding
ENSG00000105290.13	ENST00000537454.6	APLP1	APLP1-202	protein_coding	protein_coding
ENSG00000105290.13	ENST00000590561.5	APLP1	APLP1-208	protein_coding	nonsense_mediated_decay
ENSG00000105290.13	ENST00000221891.9	APLP1	APLP1-201	protein_coding	protein_coding
ENSG00000105290.13	ENST00000652533.1	APLP1	APLP1-212	protein_coding	protein_coding
ENSG00000105290.13	ENST00000586861.5	APLP1	APLP1-203	protein_coding	protein_coding
ENSG00000167604.16	ENST00000585925.8	NFKBID	NFKBID-202	protein_coding	protein_coding
ENSG00000167604.16	ENST00000590828.5	NFKBID	NFKBID-207	protein_coding	nonsense_mediated_decay
ENSG00000167604.16	ENST00000715565.1	NFKBID	NFKBID-211	protein_coding	protein_coding
ENSG00000167604.16	ENST00000641389.3	NFKBID	NFKBID-210	protein_coding	protein_coding
ENSG00000167604.16	ENST00000585544.2	NFKBID	NFKBID-201	protein_coding	protein_coding
ENSG00000167604.16	ENST00000606253.5	NFKBID	NFKBID-209	protein_coding	protein_coding
ENSG00000126264.10	ENST00000246551.9	HCST	HCST-201	protein_coding	protein_coding
ENSG00000126264.10	ENST00000437550.2	HCST	HCST-202	protein_coding	protein_coding
ENSG00000011600.12	ENST00000424586.7	TYROBP	TYROBP-202	protein_coding	protein_coding
ENSG00000011600.12	ENST00000587837.5	TYROBP	TYROBP-207	protein_coding	nonsense_mediated_decay
ENSG00000011600.12	ENST00000585901.6	TYROBP	TYROBP-205	protein_coding	protein_coding
ENSG00000011600.12	ENST00000544690.6	TYROBP	TYROBP-203	protein_coding	protein_coding
ENSG00000011600.12	ENST00000262629.9	TYROBP	TYROBP-201	protein_coding	protein_coding
ENSG00000011600.12	ENST00000586946.1	TYROBP	TYROBP-206	protein_coding	nonsense_mediated_decay
ENSG00000011600.12	ENST00000589517.1	TYROBP	TYROBP-209	protein_coding	protein_coding
ENSG00000126243.9	ENST00000588831.5	LRFN3	LRFN3-204	protein_coding	protein_coding
ENSG00000126243.9	ENST00000246529.4	LRFN3	LRFN3-201	protein_coding	protein_coding
ENSG00000267786.1	ENST00000592518.1	ENSG00000267786	ENST00000592518	lncRNA	lncRNA
ENSG00000267388.1	ENST00000587412.1	ENSG00000267388	ENST00000587412	lncRNA	lncRNA
ENSG00000205138.4	ENST00000378887.4	SDHAF1	SDHAF1-201	protein_coding	protein_coding
ENSG00000181392.17	ENST00000324444.9	SYNE4	SYNE4-201	protein_coding	protein_coding
ENSG00000181392.17	ENST00000340477.9	SYNE4	SYNE4-202	protein_coding	protein_coding
ENSG00000248101.2	ENST00000473572.2	ENSG00000248101	ENST00000473572	lncRNA	retained_intron
ENSG00000239382.11	ENST00000378875.8	ALKBH6	ALKBH6-202	protein_coding	protein_coding
ENSG00000239382.11	ENST00000461668.5	ALKBH6	ALKBH6-204	protein_coding	nonsense_mediated_decay
ENSG00000239382.11	ENST00000490483.5	ALKBH6	ALKBH6-214	protein_coding	nonsense_mediated_decay
ENSG00000239382.11	ENST00000490986.5	ALKBH6	ALKBH6-215	protein_coding	nonsense_mediated_decay
ENSG00000239382.11	ENST00000486389.5	ALKBH6	ALKBH6-213	protein_coding	protein_coding
ENSG00000239382.11	ENST00000485128.5	ALKBH6	ALKBH6-212	protein_coding	protein_coding
ENSG00000239382.11	ENST00000252984.11	ALKBH6	ALKBH6-201	protein_coding	protein_coding
ENSG00000239382.11	ENST00000497999.1	ALKBH6	ALKBH6-217	protein_coding	nonsense_mediated_decay
ENSG00000239382.11	ENST00000481257.5	ALKBH6	ALKBH6-211	protein_coding	nonsense_mediated_decay
ENSG00000267698.2	ENST00000586962.1	ENSG00000267698	ENST00000586962	lncRNA	lncRNA
ENSG00000105270.15	ENST00000360535.9	CLIP3	CLIP3-201	protein_coding	protein_coding
ENSG00000105270.15	ENST00000593074.5	CLIP3	CLIP3-206	protein_coding	protein_coding
ENSG00000161277.11	ENST00000292894.2	THAP8	THAP8-201	protein_coding	protein_coding
ENSG00000161277.11	ENST00000522483.2	THAP8	THAP8-202	protein_coding	nonsense_mediated_decay
ENSG00000161277.11	ENST00000607730.1	THAP8	THAP8-204	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000378860.8	WDR62	WDR62-202	protein_coding	protein_coding
ENSG00000075702.19	ENST00000681542.1	WDR62	WDR62-235	protein_coding	protein_coding
ENSG00000075702.19	ENST00000680321.1	WDR62	WDR62-219	protein_coding	protein_coding
ENSG00000075702.19	ENST00000644764.2	WDR62	WDR62-208	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000680359.1	WDR62	WDR62-221	protein_coding	protein_coding
ENSG00000075702.19	ENST00000680403.1	WDR62	WDR62-223	protein_coding	protein_coding
ENSG00000075702.19	ENST00000679714.1	WDR62	WDR62-214	protein_coding	protein_coding
ENSG00000075702.19	ENST00000679682.1	WDR62	WDR62-213	protein_coding	protein_coding
ENSG00000075702.19	ENST00000401500.7	WDR62	WDR62-203	protein_coding	protein_coding
ENSG00000075702.19	ENST00000680564.1	WDR62	WDR62-225	protein_coding	protein_coding
ENSG00000075702.19	ENST00000680590.1	WDR62	WDR62-226	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000681809.1	WDR62	WDR62-240	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000679757.1	WDR62	WDR62-215	protein_coding	protein_coding
ENSG00000075702.19	ENST00000680806.1	WDR62	WDR62-230	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000679858.1	WDR62	WDR62-216	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000681625.1	WDR62	WDR62-238	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000587391.6	WDR62	WDR62-205	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000270301.12	WDR62	WDR62-201	protein_coding	protein_coding
ENSG00000075702.19	ENST00000680377.1	WDR62	WDR62-222	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000681302.1	WDR62	WDR62-234	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000679489.1	WDR62	WDR62-211	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000681088.1	WDR62	WDR62-233	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000679357.1	WDR62	WDR62-209	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000680211.1	WDR62	WDR62-217	protein_coding	protein_coding
ENSG00000075702.19	ENST00000680739.1	WDR62	WDR62-228	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000680597.1	WDR62	WDR62-227	protein_coding	nonsense_mediated_decay
ENSG00000075702.19	ENST00000679598.1	WDR62	WDR62-212	protein_coding	nonsense_mediated_decay
ENSG00000105261.8	ENST00000633214.2	OVOL3	OVOL3-202	protein_coding	protein_coding
ENSG00000105261.8	ENST00000585332.3	OVOL3	OVOL3-201	protein_coding	protein_coding
ENSG00000105258.9	ENST00000221859.9	POLR2I	POLR2I-201	protein_coding	protein_coding
ENSG00000105258.9	ENST00000585842.5	POLR2I	POLR2I-202	protein_coding	nonsense_mediated_decay
ENSG00000105258.9	ENST00000592962.5	POLR2I	POLR2I-207	protein_coding	nonsense_mediated_decay
ENSG00000105258.9	ENST00000586439.1	POLR2I	POLR2I-203	protein_coding	nonsense_mediated_decay
ENSG00000105254.12	ENST00000629269.2	TBCB	TBCB-214	protein_coding	protein_coding
ENSG00000105254.12	ENST00000221855.8	TBCB	TBCB-201	protein_coding	protein_coding
ENSG00000105254.12	ENST00000651435.1	TBCB	TBCB-215	protein_coding	protein_coding
ENSG00000105254.12	ENST00000589996.5	TBCB	TBCB-211	protein_coding	protein_coding
ENSG00000105254.12	ENST00000589624.5	TBCB	TBCB-210	protein_coding	nonsense_mediated_decay
ENSG00000105254.12	ENST00000585746.1	TBCB	TBCB-205	protein_coding	protein_coding
ENSG00000105254.12	ENST00000586868.1	TBCB	TBCB-207	protein_coding	protein_coding
ENSG00000126247.11	ENST00000589146.5	CAPNS1	CAPNS1-207	protein_coding	protein_coding
ENSG00000126247.11	ENST00000628018.2	CAPNS1	CAPNS1-215	protein_coding	protein_coding
ENSG00000126247.11	ENST00000628306.2	CAPNS1	CAPNS1-216	protein_coding	protein_coding
ENSG00000126247.11	ENST00000246533.8	CAPNS1	CAPNS1-201	protein_coding	protein_coding
ENSG00000126247.11	ENST00000587718.5	CAPNS1	CAPNS1-204	protein_coding	protein_coding
ENSG00000126247.11	ENST00000590874.5	CAPNS1	CAPNS1-211	protein_coding	protein_coding
ENSG00000126247.11	ENST00000588815.5	CAPNS1	CAPNS1-206	protein_coding	protein_coding
ENSG00000126247.11	ENST00000588780.5	CAPNS1	CAPNS1-205	protein_coding	protein_coding
ENSG00000126247.11	ENST00000629983.2	CAPNS1	CAPNS1-217	protein_coding	protein_coding
ENSG00000270760.1	ENST00000604228.1	ENSG00000270760	ENST00000604228	lncRNA	lncRNA
ENSG00000161281.11	ENST00000437291.6	COX7A1	COX7A1-202	protein_coding	protein_coding
ENSG00000161281.11	ENST00000292907.8	COX7A1	COX7A1-201	protein_coding	protein_coding
ENSG00000196357.12	ENST00000304116.10	ZNF565	ZNF565-201	protein_coding	protein_coding
ENSG00000196357.12	ENST00000392173.6	ZNF565	ZNF565-203	protein_coding	protein_coding
ENSG00000196357.12	ENST00000355114.9	ZNF565	ZNF565-202	protein_coding	protein_coding
ENSG00000167635.12	ENST00000456324.5	ZNF146	ZNF146-202	protein_coding	protein_coding
ENSG00000167635.12	ENST00000443387.3	ZNF146	ZNF146-201	protein_coding	protein_coding
ENSG00000267053.9	ENST00000586345.6	ENSG00000267053	ENST00000586345	lncRNA	lncRNA
ENSG00000267053.9	ENST00000660925.1	ENSG00000267053	ENST00000660925	lncRNA	lncRNA
ENSG00000267053.9	ENST00000660190.2	ENSG00000267053	ENST00000660190	lncRNA	lncRNA
ENSG00000232677.11	ENST00000676422.1	LINC00665	LINC00665-231	lncRNA	lncRNA
ENSG00000232677.11	ENST00000675324.1	LINC00665	LINC00665-228	lncRNA	lncRNA
ENSG00000232677.11	ENST00000666182.4	LINC00665	LINC00665-219	lncRNA	lncRNA
ENSG00000232677.11	ENST00000590657.2	LINC00665	LINC00665-207	lncRNA	lncRNA
ENSG00000232677.11	ENST00000658042.1	LINC00665	LINC00665-211	lncRNA	lncRNA
ENSG00000232677.11	ENST00000675167.1	LINC00665	LINC00665-227	lncRNA	lncRNA
ENSG00000232677.11	ENST00000438368.7	LINC00665	LINC00665-203	lncRNA	lncRNA
ENSG00000232677.11	ENST00000676298.1	LINC00665	LINC00665-230	lncRNA	lncRNA
ENSG00000232677.11	ENST00000658301.1	LINC00665	LINC00665-213	lncRNA	lncRNA
ENSG00000232677.11	ENST00000656137.1	LINC00665	LINC00665-210	lncRNA	lncRNA
ENSG00000232677.11	ENST00000658991.1	LINC00665	LINC00665-214	lncRNA	lncRNA
ENSG00000232677.11	ENST00000675074.1	LINC00665	LINC00665-226	lncRNA	lncRNA
ENSG00000142065.14	ENST00000270001.12	ZFP14	ZFP14-201	protein_coding	protein_coding
ENSG00000142065.14	ENST00000589280.1	ZFP14	ZFP14-202	protein_coding	protein_coding
ENSG00000266973.1	ENST00000587018.1	ENSG00000266973	ENST00000587018	lncRNA	lncRNA
ENSG00000267363.1	ENST00000589968.1	ENSG00000267363	ENST00000589968	lncRNA	lncRNA
ENSG00000181007.9	ENST00000392161.4	ZFP82	ZFP82-201	protein_coding	protein_coding
ENSG00000186017.16	ENST00000434377.6	ZNF566	ZNF566-204	protein_coding	protein_coding
ENSG00000186017.16	ENST00000424129.7	ZNF566	ZNF566-202	protein_coding	protein_coding
ENSG00000186017.16	ENST00000392170.7	ZNF566	ZNF566-201	protein_coding	protein_coding
ENSG00000186017.16	ENST00000452939.7	ZNF566	ZNF566-205	protein_coding	protein_coding
ENSG00000186017.16	ENST00000493391.6	ZNF566	ZNF566-209	protein_coding	protein_coding
ENSG00000267309.1	ENST00000592087.1	ZNF566-AS1	ZNF566-AS1-201	lncRNA	lncRNA
ENSG00000254004.7	ENST00000523638.6	ZNF260	ZNF260-202	protein_coding	protein_coding
ENSG00000254004.7	ENST00000592282.1	ZNF260	ZNF260-204	protein_coding	protein_coding
ENSG00000254004.7	ENST00000588993.1	ZNF260	ZNF260-203	protein_coding	protein_coding
ENSG00000254004.7	ENST00000593142.5	ZNF260	ZNF260-205	protein_coding	protein_coding
ENSG00000228629.2	ENST00000446262.1	ENSG00000228629	ENST00000446262	lncRNA	lncRNA
ENSG00000186020.13	ENST00000591340.6	ZNF529	ZNF529-209	protein_coding	protein_coding
ENSG00000186020.13	ENST00000334116.7	ZNF529	ZNF529-201	protein_coding	protein_coding
ENSG00000233527.10	ENST00000475219.6	ZNF529-AS1	ZNF529-AS1-202	lncRNA	lncRNA
ENSG00000233527.10	ENST00000670019.1	ZNF529-AS1	ZNF529-AS1-205	lncRNA	lncRNA
ENSG00000161298.19	ENST00000423582.5	ZNF382	ZNF382-202	protein_coding	protein_coding
ENSG00000161298.19	ENST00000292928.7	ZNF382	ZNF382-201	protein_coding	protein_coding
ENSG00000161298.19	ENST00000439428.5	ZNF382	ZNF382-204	protein_coding	protein_coding
ENSG00000161298.19	ENST00000435416.1	ZNF382	ZNF382-203	protein_coding	protein_coding
ENSG00000197808.14	ENST00000588268.6	ZNF461	ZNF461-204	protein_coding	protein_coding
ENSG00000197808.14	ENST00000396893.6	ZNF461	ZNF461-202	protein_coding	nonsense_mediated_decay
ENSG00000197808.14	ENST00000360357.8	ZNF461	ZNF461-201	protein_coding	protein_coding
ENSG00000197808.14	ENST00000590361.5	ZNF461	ZNF461-207	protein_coding	nonsense_mediated_decay
ENSG00000197808.14	ENST00000588844.1	ZNF461	ZNF461-205	protein_coding	nonsense_mediated_decay
ENSG00000276071.1	ENST00000611182.1	ENSG00000276071	ENST00000611182	lncRNA	lncRNA
ENSG00000225975.8	ENST00000665321.2	ZNF567-DT	ZNF567-DT-204	lncRNA	lncRNA
ENSG00000225975.8	ENST00000433232.5	ZNF567-DT	ZNF567-DT-202	lncRNA	lncRNA
ENSG00000225975.8	ENST00000590952.2	ZNF567-DT	ZNF567-DT-203	lncRNA	lncRNA
ENSG00000189042.14	ENST00000682579.1	ZNF567	ZNF567-208	protein_coding	protein_coding
ENSG00000189042.14	ENST00000536254.6	ZNF567	ZNF567-202	protein_coding	protein_coding
ENSG00000189042.14	ENST00000360729.8	ZNF567	ZNF567-201	protein_coding	protein_coding
ENSG00000189042.14	ENST00000588311.5	ZNF567	ZNF567-204	protein_coding	protein_coding
ENSG00000189042.14	ENST00000585696.5	ZNF567	ZNF567-203	protein_coding	protein_coding
ENSG00000189042.14	ENST00000591308.1	ZNF567	ZNF567-207	protein_coding	nonsense_mediated_decay
ENSG00000267041.6	ENST00000589390.5	ZNF850	ZNF850-201	protein_coding	protein_coding
ENSG00000267041.6	ENST00000614887.4	ZNF850	ZNF850-203	protein_coding	protein_coding
ENSG00000267041.6	ENST00000591344.2	ZNF850	ZNF850-202	protein_coding	protein_coding
ENSG00000267260.4	ENST00000663625.2	ENSG00000267260	ENST00000663625	lncRNA	lncRNA
ENSG00000267353.1	ENST00000588717.1	ENSG00000267353	ENST00000588717	lncRNA	lncRNA
ENSG00000267254.8	ENST00000657461.1	ZNF790-AS1	ZNF790-AS1-207	lncRNA	lncRNA
ENSG00000267254.8	ENST00000702929.1	ZNF790-AS1	ZNF790-AS1-211	lncRNA	lncRNA
ENSG00000267254.8	ENST00000650959.1	ZNF790-AS1	ZNF790-AS1-205	lncRNA	lncRNA
ENSG00000267254.8	ENST00000655476.1	ZNF790-AS1	ZNF790-AS1-206	lncRNA	lncRNA
ENSG00000267254.8	ENST00000587278.1	ZNF790-AS1	ZNF790-AS1-201	lncRNA	lncRNA
ENSG00000197863.9	ENST00000356725.9	ZNF790	ZNF790-201	protein_coding	protein_coding
ENSG00000197863.9	ENST00000615484.4	ZNF790	ZNF790-208	protein_coding	protein_coding
ENSG00000197863.9	ENST00000614179.4	ZNF790	ZNF790-207	protein_coding	protein_coding
ENSG00000197863.9	ENST00000613249.4	ZNF790	ZNF790-206	protein_coding	protein_coding
ENSG00000251247.13	ENST00000589046.1	ZNF345	ZNF345-213	protein_coding	protein_coding
ENSG00000251247.13	ENST00000420450.6	ZNF345	ZNF345-202	protein_coding	protein_coding
ENSG00000251247.13	ENST00000532141.6	ZNF345	ZNF345-208	protein_coding	protein_coding
ENSG00000251247.13	ENST00000526123.5	ZNF345	ZNF345-205	protein_coding	protein_coding
ENSG00000251247.13	ENST00000529555.1	ZNF345	ZNF345-206	protein_coding	protein_coding
ENSG00000291239.1	ENST00000706165.1	ENSG00000291239	ENST00000706165	protein_coding	protein_coding
ENSG00000185869.15	ENST00000520965.5	ZNF829	ZNF829-203	protein_coding	protein_coding
ENSG00000185869.15	ENST00000391711.8	ZNF829	ZNF829-201	protein_coding	protein_coding
ENSG00000198453.15	ENST00000427117.6	ZNF568	ZNF568-203	protein_coding	protein_coding
ENSG00000198453.15	ENST00000444991.6	ZNF568	ZNF568-205	protein_coding	protein_coding
ENSG00000198453.15	ENST00000706166.1	ZNF568	ZNF568-214	protein_coding	protein_coding
ENSG00000198453.15	ENST00000587857.6	ZNF568	ZNF568-210	protein_coding	protein_coding
ENSG00000198453.15	ENST00000333987.12	ZNF568	ZNF568-201	protein_coding	protein_coding
ENSG00000198453.15	ENST00000706167.1	ZNF568	ZNF568-215	protein_coding	protein_coding
ENSG00000198453.15	ENST00000706168.1	ZNF568	ZNF568-216	protein_coding	nonsense_mediated_decay
ENSG00000198453.15	ENST00000587130.6	ZNF568	ZNF568-209	protein_coding	protein_coding
ENSG00000198453.15	ENST00000455427.7	ZNF568	ZNF568-206	protein_coding	protein_coding
ENSG00000198453.15	ENST00000706169.1	ZNF568	ZNF568-217	protein_coding	protein_coding
ENSG00000198453.15	ENST00000415168.5	ZNF568	ZNF568-202	protein_coding	protein_coding
ENSG00000198453.15	ENST00000706170.1	ZNF568	ZNF568-218	protein_coding	protein_coding
ENSG00000198453.15	ENST00000586353.6	ZNF568	ZNF568-208	protein_coding	protein_coding
ENSG00000198453.15	ENST00000706171.1	ZNF568	ZNF568-219	protein_coding	nonsense_mediated_decay
ENSG00000198453.15	ENST00000706172.1	ZNF568	ZNF568-220	protein_coding	protein_coding
ENSG00000198453.15	ENST00000706173.1	ZNF568	ZNF568-221	protein_coding	protein_coding
ENSG00000197050.11	ENST00000589461.5	ZNF420	ZNF420-208	protein_coding	nonsense_mediated_decay
ENSG00000197050.11	ENST00000587082.5	ZNF420	ZNF420-206	protein_coding	nonsense_mediated_decay
ENSG00000197050.11	ENST00000337995.4	ZNF420	ZNF420-202	protein_coding	protein_coding
ENSG00000197050.11	ENST00000304239.11	ZNF420	ZNF420-201	protein_coding	protein_coding
ENSG00000267345.2	ENST00000590376.1	ENSG00000267345	ENST00000590376	lncRNA	lncRNA
ENSG00000267345.2	ENST00000702528.1	ENSG00000267345	ENST00000702528	lncRNA	lncRNA
ENSG00000267672.1	ENST00000588369.1	ENSG00000267672	ENST00000588369	lncRNA	lncRNA
ENSG00000267360.6	ENST00000590245.5	ENSG00000267360	ENST00000590245	protein_coding	nonsense_mediated_decay
ENSG00000267360.6	ENST00000585860.2	ENSG00000267360	ENST00000585860	protein_coding	nonsense_mediated_decay
ENSG00000196967.11	ENST00000587817.5	ZNF585A	ZNF585A-204	protein_coding	nonsense_mediated_decay
ENSG00000196967.11	ENST00000292841.10	ZNF585A	ZNF585A-201	protein_coding	protein_coding
ENSG00000196967.11	ENST00000356958.8	ZNF585A	ZNF585A-202	protein_coding	protein_coding
ENSG00000196967.11	ENST00000392157.2	ZNF585A	ZNF585A-203	protein_coding	protein_coding
ENSG00000196967.11	ENST00000588354.1	ZNF585A	ZNF585A-205	protein_coding	protein_coding
ENSG00000267437.1	ENST00000587645.1	ENSG00000267437	ENST00000587645	lncRNA	lncRNA
ENSG00000245680.11	ENST00000532828.7	ZNF585B	ZNF585B-205	protein_coding	protein_coding
ENSG00000245680.11	ENST00000527838.5	ZNF585B	ZNF585B-203	protein_coding	protein_coding
ENSG00000245680.11	ENST00000586320.2	ZNF585B	ZNF585B-207	protein_coding	nonsense_mediated_decay
ENSG00000245680.11	ENST00000392156.7	ZNF585B	ZNF585B-201	protein_coding	nonsense_mediated_decay
ENSG00000245680.11	ENST00000591273.5	ZNF585B	ZNF585B-208	protein_coding	nonsense_mediated_decay
ENSG00000245680.11	ENST00000526705.1	ZNF585B	ZNF585B-202	protein_coding	nonsense_mediated_decay
ENSG00000188283.12	ENST00000590503.5	ZNF383	ZNF383-208	protein_coding	protein_coding
ENSG00000188283.12	ENST00000684119.1	ZNF383	ZNF383-209	protein_coding	protein_coding
ENSG00000188283.12	ENST00000589413.5	ZNF383	ZNF383-207	protein_coding	protein_coding
ENSG00000188283.12	ENST00000352998.7	ZNF383	ZNF383-201	protein_coding	protein_coding
ENSG00000188283.12	ENST00000588250.1	ZNF383	ZNF383-205	protein_coding	nonsense_mediated_decay
ENSG00000267605.8	ENST00000652687.1	ENSG00000267605	ENST00000652687	lncRNA	lncRNA
ENSG00000267605.8	ENST00000586324.2	ENSG00000267605	ENST00000586324	lncRNA	lncRNA
ENSG00000267605.8	ENST00000656668.1	ENSG00000267605	ENST00000656668	lncRNA	lncRNA
ENSG00000267605.8	ENST00000654113.1	ENSG00000267605	ENST00000654113	lncRNA	lncRNA
ENSG00000226686.10	ENST00000664190.2	LINC01535	LINC01535-209	lncRNA	lncRNA
ENSG00000226686.10	ENST00000685471.2	LINC01535	LINC01535-211	lncRNA	lncRNA
ENSG00000226686.10	ENST00000692449.1	LINC01535	LINC01535-213	lncRNA	lncRNA
ENSG00000226686.10	ENST00000592712.5	LINC01535	LINC01535-206	lncRNA	lncRNA
ENSG00000226686.10	ENST00000666743.1	LINC01535	LINC01535-210	lncRNA	lncRNA
ENSG00000286449.1	ENST00000668926.1	ENSG00000286449	ENST00000668926	lncRNA	lncRNA
ENSG00000181666.19	ENST00000591471.5	ZNF875	ZNF875-223	protein_coding	protein_coding
